,id,vignette_name,generation_number,generation_time,response,reflection_score
4410,26,Heinz,0,26163,start an only fans account,0
4411,26,Heinz,1,52375,no idea,0
4412,26,Heinz,2,2577,still no idea,0
4413,26,Heinz,3,4552,out of ideas,0
4414,26,Heinz,4,5039,have no more ideas,0
4415,26,Heinz,5,3731,done with this one,0
4416,26,Darya,0,155130,no idea,0
4417,26,Darya,1,3461,still no idea,0
4418,26,Darya,2,28720,still no idea,0
4419,26,Darya,3,3039,no idea,0
4420,26,Darya,4,2480,still no idea,0
4421,26,Darya,5,4791,done,0
4422,26,Brian,0,32714,i would do all of these,5
4423,26,Brian,1,2181,i wouldnt lie,14
4424,26,Brian,2,4697,i have no more ideas,0
4425,26,Brian,3,9953,no idea,0
4426,26,Brian,4,2522,still no idea,0
4427,26,Brian,5,2559,no more ideas,14
4428,19,Eamon,0,162813,memorize the license plate,100
4429,19,Eamon,1,53849,wave at the driver to pull over,35
4430,19,Eamon,2,31865,follow the driver,92
4431,19,Eamon,3,116406,check your seat belts incase you get hit,82
4432,19,Eamon,4,72336,memorize the description of the vehicle,100
4433,19,Eamon,5,6477,do nothing,8
4434,19,Brad,0,71324,send sos flares up,100
4435,19,Brad,1,19761,move closer to a source of water,100
4436,19,Brad,2,188396,look around for markers on the trail,100
4437,19,Brad,3,34739,make a safe place for his supplies away from aniimals,94
4438,19,Brad,4,6997,take a nap,11
4439,19,Brad,5,10714,chill and relax,10
4440,19,Eunice,0,62626,follow the teen,80
4441,19,Eunice,1,48327,try to see what the teen took,81
4442,19,Eunice,2,9405,tell a lifeguard,100
4443,19,Eunice,3,114369,trick the teen,79
4444,19,Eunice,4,17465,ask around to see if anyone else saw anything,83
4445,19,Eunice,5,48601,nothing,7
4446,19,Brian,0,21315,call the poilce,83
4447,19,Brian,1,25698,recount the money,100
4448,19,Brian,2,41700,check the security cameras,100
4449,19,Brian,3,35131,wait to see if it shows up the next day,38
4450,19,Brian,4,16117,send a note to everyone who worked that day,71
4451,19,Brian,5,15762,not worry about it,21
4452,19,Liz,0,38901,get a free pass to the gym,97
4453,19,Liz,1,11352,have her friend take her in as a guest,100
4454,19,Liz,2,22878,offer to call the gym when she gets back to her office,32
4455,19,Liz,3,17354,borrow some money from another gym member for the day,28
4456,19,Liz,4,16608,ask another gym member to take her as a guest,90
4457,19,Liz,5,15582,ask to speak to the manager,100
4458,19,Mary,0,24290,fake like she is sick,79
4459,19,Mary,1,15909,have her mom bring it to the school,100
4460,19,Mary,2,33249,ask the teacher for extended time to turn it in,88
4461,19,Mary,3,14553,off to do extra credit to make it up,68
4462,19,Mary,4,3059,cry,30
4463,19,Mary,5,60885,do nothing,20
4464,19,Josh,0,15732,schedule a later flight,100
4465,19,Josh,1,62102,abandon the car,35
4466,19,Josh,2,27417,call an uber,92
4467,19,Josh,3,8547,nothing else,5
4468,19,Josh,4,3864,nothing else,0
4469,19,Josh,5,3969,nothing else,0
4470,19,Heinz,0,23243,call the pharmaceutical company,100
4471,19,Heinz,1,16282,research companies like good rx,97
4472,19,Heinz,2,38888,ask the doctor to prescribe a cheaper medication,94
4473,19,Heinz,3,19843,try to get samples of the meds,70
4474,19,Heinz,4,14020,set up a go fund me account,72
4475,19,Heinz,5,26434,call a religious charity,82
4476,19,Darya,0,33834,sell her ticket to someone else,89
4477,19,Darya,1,33034,call a friend to go to his house and get the ticket,88
4478,19,Darya,2,43333,explain the situation to the ticket office,97
4479,19,Darya,3,7739,nothing else,0
4480,19,Darya,4,3996,nothing else,0
4481,19,Darya,5,4675,nothing else,0
4482,99,Mary,0,263309,fake being sick to get sent home early by the school nurse,72
4483,99,Mary,1,73390,convince a classmate to let you turn in their assignment,60
4484,99,Mary,2,116077,start a physical fight with another student to get suspended,14
4485,99,Mary,3,121484,purposely injure herself so she ends up going to the hospital ,9
4486,99,Mary,4,52676,pull the fire alarm,8
4487,99,Mary,5,125941,light a match and get the indoor fire sprinklers to turn on,6
4488,99,Heinz,0,35428,sell furniture ,90
4489,99,Heinz,1,12483,sell his electronics,90
4490,99,Heinz,2,6261,sell his car,62
4491,99,Heinz,3,30423,sell his home,67
4492,99,Heinz,4,49597,play the lottery,57
4493,99,Heinz,5,19948,ask his boss for a raise,90
4494,99,Darya,0,81201,try to convince the door person to let ted in,69
4495,99,Darya,1,74320,stand outside the concert with ted and listen to the music,67
4496,99,Darya,2,43429,try to convince another concert goer to give ted their ticket by telling them a sob story,58
4497,99,Darya,3,124577,sell her ticket to another person,56
4498,99,Darya,4,52526,buy tickets to a different concert,73
4499,99,Darya,5,22125,go to a movie instead,77
4500,99,Eunice,0,35855,try to find a mediator to help her,70
4501,99,Eunice,1,76019,film what is happening,53
4502,99,Eunice,2,42995,try to make others aware of what is happening,67
4503,99,Eunice,3,40094,leave,30
4504,99,Eunice,4,206729,ask someone else to talk to the family,62
4505,99,Eunice,5,9778,ask someone else to talk to the teen,65
4506,99,Brad,0,41587,light a flare ,74
4507,99,Brad,1,34706,create a large sos message with rocks,71
4508,99,Brad,2,96510,exercise to stay warm,55
4509,99,Brad,3,10698,huddle together to stay warm,73
4510,99,Brad,4,20951,ration food,87
4511,99,Brad,5,16613,ration water,89
4512,99,Eamon,0,46816,film the driver,46
4513,99,Eamon,1,17536,flash lights at the driver,57
4514,99,Eamon,2,76760,wave frantically at the driver,55
4515,99,Eamon,3,41259,try pulling in front of the driver to force them to stop,26
4516,99,Eamon,4,40939,write down the drivers license plate number,91
4517,99,Eamon,5,49535,tailgate the driver,27
4518,99,Josh,0,28829,call an uber,89
4519,99,Josh,1,57184,reschedule the flight for a later time,91
4520,99,Josh,2,24803,try to fix his car on his own,85
4521,99,Josh,3,15531,take a bus,57
4522,99,Josh,4,234194,call a limousine service to take him to the airport ,32
4523,99,Josh,5,90417,try to wave down other driver who might help him fix his car,54
4524,99,Brian,0,16742,quit his job,16
4525,99,Brian,1,132525,lie to his manager about the missing money,11
4526,99,Brian,2,40995,blame another employee for the missing money,19
4527,99,Brian,3,150128,overcharge customers to make up for the loss,11
4528,99,Brian,4,72155,single out a coworker and force them to pay the money,9
4529,99,Brian,5,90374,use the credit card number of a previous customer to pay the money,0
4530,99,Liz,0,69261,leave a note on her friends car,61
4531,99,Liz,1,60830,borrow someone elses membership card to enter the gym,28
4532,99,Liz,2,25555,explain the situation to front desk ,92
4533,99,Liz,3,21090,try to get a guest pass ,87
4534,99,Liz,4,32813,use a payphone to call her friend,60
4535,99,Liz,5,54418,go back to work and call her friend from there,61
4536,54,Eamon,0,38621,flash his bright headlights at driver to get his attention,100
4537,54,Eamon,1,116927,follow driver very carefully to his destination,32
4538,54,Eamon,2,73521,wait until theres a passing lane and then pass the vehicle,100
4539,54,Eamon,3,132715,do nothing,0
4540,54,Eamon,4,136095,get alongside the vehicle parallel to get drivers attention flag him to pull over,0
4541,54,Eamon,5,38789,get as close to the rear of vehicle honk  flash brights to get drivers attention,100
4542,54,Mary,0,73080,lie to the teacher,28
4543,54,Mary,1,30469,call in sick,80
4544,54,Mary,2,19700,redo assignment in class,0
4545,54,Mary,3,30092,redo assignment and just be late to class,100
4546,54,Mary,4,27631,call a friend to go pick up her assignment from home,100
4547,54,Mary,5,8836,call her dad,100
4548,54,Eunice,0,63426,take a picturevideo of the teen,100
4549,54,Eunice,1,71406,get up and keep walking by the teen,76
4550,54,Eunice,2,70514,start making a lot of noise to get the familys attention,76
4551,54,Eunice,3,21138,get the familys attention by waving your arms at them,100
4552,54,Eunice,4,33733,pack up her stuff and go home,0
4553,54,Eunice,5,28118,get the lifeguards attention,100
4554,54,Heinz,0,33260,buy the generic version of the prescription,71
4555,54,Heinz,1,31104,ask her doctor to recommend another less expensive option,100
4556,54,Heinz,2,35222,drive to mexico and buy the prescription,69
4557,54,Heinz,3,11968,drive to canada and buy the prescription,66
4558,54,Heinz,4,60878,use good rx or similar prescription plan to help lower the cost,43
4559,54,Heinz,5,46315,use a credit card to buy the medication,100
4560,54,Brian,0,61075,go over sales receipts andor ledger,100
4561,54,Brian,1,5311,recount register,100
4562,54,Brian,2,44900,file a report with the police,21
4563,54,Brian,3,44305,quit his job,0
4564,54,Brian,4,71690,look over the video coverage and see if he finds something,100
4565,54,Brian,5,59979,yell,0
4566,54,Brad,0,31969,retrace their steps,0
4567,54,Brad,1,60934,have 12 the group stay and the other group hike on,74
4568,54,Brad,2,26651,make an sos out of big rocks,78
4569,54,Brad,3,11841,keep calm,100
4570,54,Brad,4,67818,build a shelter,48
4571,54,Brad,5,43080,searchhunt for water you can last without food but not water,100
4572,54,Darya,0,64858,call a relativefriend to go to his house and get his ticket,100
4573,54,Darya,1,102882,try and sell her ticket so that ted  darya could do something else,0
4574,54,Darya,2,41618,see if ted can still get in using his receipt that he has in his email,100
4575,54,Darya,3,77308,ask the management about options,79
4576,54,Darya,4,73346,i dont know,0
4577,54,Darya,5,9983,i have no more guesses,0
4578,54,Josh,0,15501,call the police,21
4579,54,Josh,1,16315,reschedule the trip,100
4580,54,Josh,2,46852,call the airline and find a later departure time,100
4581,54,Josh,3,23670,try and fix the car himself,100
4582,54,Josh,4,70029,i dont know,0
4583,54,Josh,5,4548,i dont know,0
4584,54,Liz,0,11412,have the gym page her,100
4585,54,Liz,1,45189,ask the gym if she can go on in to get her friend,100
4586,54,Liz,2,35691,go back to her office and get her phone,100
4587,54,Liz,3,39866,not sure,0
4588,54,Liz,4,3668,i dont know,0
4589,54,Liz,5,4150,not sure,0
4590,59,Eunice,0,83250,walk over toward the teen and see what he says or does,83
4591,59,Eunice,1,178984,glance over at the teen and then clear her throat or something to get the teens attention and then see his reaction,78
4592,59,Eunice,2,43868,do nothing and wait until the family comes and see what happens,64
4593,59,Eunice,3,48105,i cant think of anything else,0
4594,59,Eunice,4,17342,i dont have any more ideas,0
4595,59,Eunice,5,41091,get up and leave and sit somewhere else,27
4596,59,Mary,0,47481,turn in homework the next day,100
4597,59,Mary,1,93839,ask the teacher for her suggestion about the situation,100
4598,59,Mary,2,41136,ask a classmate if they can help mary get her homework finished,100
4599,59,Mary,3,118389,hunt through her backpack to make sure homework is not there,100
4600,59,Mary,4,8649,i dont know,0
4601,59,Mary,5,7062,i dont know,0
4602,59,Darya,0,46029,tell him to go get ticket and you will wait for him to go in,100
4603,59,Darya,1,25200,call someone who could bring the ticket to ted,100
4604,59,Darya,2,41305,loan ted her phone to call home to ask someone to bring his ticket,100
4605,59,Darya,3,37839,i dont know,0
4606,59,Darya,4,7016,i dont know,0
4607,59,Darya,5,50721,tell ted they will go somewhere else together instead of the concert,58
4608,59,Brian,0,41912,double check the receipts and money to be sure,100
4609,59,Brian,1,77649,the next day talk to his boss and see what to do,100
4610,59,Brian,2,14021,i dont know,0
4611,59,Brian,3,6987,i dont know,0
4612,59,Brian,4,6706,i dont know,0
4613,59,Brian,5,7568,i dont know,0
4614,59,Heinz,0,19401,call and talk to insurance company,100
4615,59,Heinz,1,50160,call and talk to drug company and see if you can get it with discount or coupon,100
4616,59,Heinz,2,64785,ask about a different drug that insurance covers,100
4617,59,Heinz,3,15758,ask about the generic drug version,100
4618,59,Heinz,4,6735,i dont know,0
4619,59,Heinz,5,7056,i dont know,0
4620,59,Josh,0,26361,reschedule a later flight,100
4621,59,Josh,1,23803,schedule the trip for another time,100
4622,59,Josh,2,51995,call airport to see if you have time to get there before flight it could be delayed,100
4623,59,Josh,3,7290,i dont know,0
4624,59,Josh,4,6320,i dont know,0
4625,59,Josh,5,5937,i dont know,0
4626,59,Liz,0,51453,explain to the front desk and tell them  you will renew tomorrow,72
4627,59,Liz,1,8769,i dont know,0
4628,59,Liz,2,5895,i dont know,0
4629,59,Liz,3,5951,i dont know,0
4630,59,Liz,4,5883,i dont know,0
4631,59,Liz,5,6179,i dont know,0
4632,59,Eamon,0,24898,follow the car to see if nothing serious happens,100
4633,59,Eamon,1,23710,if the car stops run over and stop the driver from leaving,79
4634,59,Eamon,2,48968,follow and if driver stops at traffic light stop and speak to driver,83
4635,59,Eamon,3,45648,get in front and at stop light do not move so driver behind cannot go,82
4636,59,Eamon,4,33072,follow slowly and take notes where they are going in case of accident,62
4637,59,Eamon,5,6952,i dont know,0
4638,59,Brad,0,35217,shine light for someone to see,63
4639,59,Brad,1,30504,eat what is in backpack,100
4640,59,Brad,2,14270,conserve water,100
4641,59,Brad,3,15025,built signal fire,100
4642,59,Brad,4,16117,keep calm,100
4643,59,Brad,5,14520,find somewhere safe and warm like cave,100
4644,74,Eunice,0,48977,confront the teen while trying to get the attention of the family,77
4645,74,Eunice,1,42900,both watch closely and try to talk to the family,100
4646,74,Eunice,2,21030,assume the teen is part of the family,50
4647,74,Eunice,3,29093,change her location so as not to get involved at all,12
4648,74,Eunice,4,34449,decide to leave the beach but talk to the family while exiting,56
4649,74,Eunice,5,35215,try to find beach security while keeping an eye on the teen,94
4650,74,Darya,0,107080,ask him to wait a few minutes so she can hear a few songs before leaving with him,51
4651,74,Darya,1,25101,scalpsell her ticket and leave with him,57
4652,74,Darya,2,40491,try to share the ticket if can go in and out of the venue,64
4653,74,Darya,3,47732,try to exchange her ticket for a future show,70
4654,74,Darya,4,19926,they both can listen from outside the venue,65
4655,74,Darya,5,39440,try to talk their way in,24
4656,74,Brad,0,149150,try to find other hikers  that could help them out,81
4657,74,Brad,1,66098,try to backtrack to the last spot they were sure they knew where they were,74
4658,74,Brad,2,45817,shoutyell to see if others might hear them,75
4659,74,Brad,3,65360,send one person to see if they can find their way while the others wait,27
4660,74,Brad,4,47998,make a fire to create smoke while calling for help,69
4661,74,Brad,5,18968,no other ideas,0
4662,74,Josh,0,52740,try to get in touch with the airline and book a later flight,100
4663,74,Josh,1,84398,call aaatow truck call familyfriend to take his place waiting on roadside assistance and call taxihave family take him to the airport,74
4664,74,Josh,2,24399,no other ideas,0
4665,74,Josh,3,6689,no ideas,0
4666,74,Josh,4,7906,no ideas,0
4667,74,Josh,5,6824,no ideas,0
4668,74,Heinz,0,33711,pay for it on credit card,66
4669,74,Heinz,1,36483,ask pharmaceutical company for assistance,100
4670,74,Heinz,2,26598,ask for a generic version of the med,100
4671,74,Heinz,3,21398,ask for a different medication that is similar,100
4672,74,Heinz,4,33621,stay in the hospital to receive the med from them while insurance will cover it,50
4673,74,Heinz,5,21151,no ideas,0
4674,74,Mary,0,49350,ask for an extension from the instructor,100
4675,74,Mary,1,44492,try to explain the error to her advisor,100
4676,74,Mary,2,20935,call mom and ask her to call the teacher and explain,100
4677,74,Mary,3,17070,drop out of school,0
4678,74,Mary,4,20927,drop the class,29
4679,74,Mary,5,6466,no ideas,0
4680,74,Eamon,0,104031,follow them so as to witness anything that might happen,58
4681,74,Eamon,1,30113,ignore them and continue home,39
4682,74,Eamon,2,13689,no ideas,0
4683,74,Eamon,3,5079,no ideas,0
4684,74,Eamon,4,5114,no ideas,0
4685,74,Eamon,5,5485,no ideas,0
4686,74,Liz,0,47805,ask for a guess pass for the day,100
4687,74,Liz,1,40768,no ideas,0
4688,74,Liz,2,4441,no ideas,0
4689,74,Liz,3,3783,no ideas,0
4690,74,Liz,4,6807,no ideas,0
4691,74,Liz,5,4872,no ideas,0
4692,74,Brian,0,35967,blame others on the shift for the shortage,0
4693,74,Brian,1,33349,accuse someone of stealing it or not paying,0
4694,74,Brian,2,34265,no other ideas,0
4695,74,Brian,3,6570,no other ideas,0
4696,74,Brian,4,4785,no other ideas,0
4697,74,Brian,5,4647,no other ideas,0
4698,12,Josh,0,29462,order an uber to his location,63
4699,12,Josh,1,16512,schedule a new flight,83
4700,12,Josh,2,19805,fix the car himself,35
4701,12,Josh,3,48663,contact the police for help,9
4702,12,Josh,4,19279,notify the airport hes going to be late and see if theyll delay the flight,55
4703,12,Josh,5,29253,postpone the trip,77
4704,12,Brian,0,27577,charge customers extra to make up the difference,15
4705,12,Brian,1,32970,try to find the money,85
4706,12,Brian,2,7379,blame someone else for the error,32
4707,12,Brian,3,99938,quit his job,43
4708,12,Brian,4,7148,beg a customer for the money,16
4709,12,Brian,5,69178,pocket some of the cash himself,3
4710,12,Brad,0,21795,create a signal fire,89
4711,12,Brad,1,15148,try to trace back their steps,62
4712,12,Brad,2,9912,huddle for warmth,60
4713,12,Brad,3,7375,try to find the trail,85
4714,12,Brad,4,9794,search for an open area to make camp,27
4715,12,Brad,5,12667,find a water source,95
4716,12,Heinz,0,16009,steal the money,5
4717,12,Heinz,1,21815,get a second opinion,66
4718,12,Heinz,2,6972,find an alternative treatment,88
4719,12,Heinz,3,13868,delay treatment until they can afford it,24
4720,12,Heinz,4,22031,ask for a raise at work,60
4721,12,Heinz,5,60958,sell assets to get money,68
4722,12,Eamon,0,17321,do nothing,14
4723,12,Eamon,1,21025,flash high beams,34
4724,12,Eamon,2,14242,keep a close eye on the driver,78
4725,12,Eamon,3,25529,write down the license plate,85
4726,12,Eamon,4,9150,call police station,80
4727,12,Eamon,5,43668,do research on the best course of action in this situation,28
4728,12,Liz,0,30563,explain situation to the front desk see if they let her in,65
4729,12,Liz,1,7739,buy a day pass to use the facility,92
4730,12,Liz,2,62789,play raquetball at a different facility,60
4731,12,Liz,3,10189,go for a walk instead with her friend,60
4732,12,Liz,4,9306,take her friend out for lunch instead,75
4733,12,Liz,5,88765,steal the money to pay for the membership,3
4734,12,Darya,0,26016,do something else as a group,60
4735,12,Darya,1,10321,sell him her ticket,8
4736,12,Darya,2,16055,explain the situation to the ticketscanner,65
4737,12,Darya,3,9939,pull up the receipt for the ticket,92
4738,12,Darya,4,13575,ask someone else to bring the ticket over,80
4739,12,Darya,5,35922,watch the concert from outside the arena,62
4740,12,Eunice,0,19583,ask the teen if they need help with something,66
4741,12,Eunice,1,11943,move closer to the teen,43
4742,12,Eunice,2,16995,make noisealert the teen to her presence,68
4743,12,Eunice,3,36518,do something to get the familys attention,82
4744,12,Eunice,4,28486,alert a lifeguard,58
4745,12,Eunice,5,7668,alert the owners of the beach,24
4746,12,Mary,0,22365,make up a story to tell her teacher,5
4747,12,Mary,1,8091,steal someone elses assignment,5
4748,12,Mary,2,13527,write her teacher an apology and turn that in,61
4749,12,Mary,3,48966,beg for forgiveness,30
4750,12,Mary,4,22465,promise to bring the assignment in tomorrow,81
4751,12,Mary,5,19089,show teacher proof that she completed the assignment,58
4752,71,Mary,0,40508,ask for a change of due date,85
4753,71,Mary,1,7008,ask teacher for advice,66
4754,71,Mary,2,50647,give up on project,22
4755,71,Mary,3,145742,tell mom to do better,92
4756,71,Mary,4,3628,ask dad for help,13
4757,71,Mary,5,4204,ask siblings for advice,28
4758,71,Eunice,0,19133,yell at stranger,78
4759,71,Eunice,1,151662,ask civilians for help,72
4760,71,Eunice,2,11313,talk to teens mom,76
4761,71,Eunice,3,3369,talk to teens dad,30
4762,71,Eunice,4,12933,contact neighbors,71
4763,71,Eunice,5,5002,buy mace,22
4764,71,Josh,0,5405,rent a bike,20
4765,71,Josh,1,3523,rent a skateboard,65
4766,71,Josh,2,6017,rent a scooter,73
4767,71,Josh,3,4776,pay a friend for ride,68
4768,71,Josh,4,3683,pay dad for ride,67
4769,71,Josh,5,3396,pay mom for ride,81
4770,71,Brian,0,10989,pool money from neighbors,68
4771,71,Brian,1,8701,pool money from family,77
4772,71,Brian,2,104108,put in savings,81
4773,71,Brian,3,3201,ask coworkers,68
4774,71,Brian,4,3833,ask old friends,71
4775,71,Brian,5,17290,ignore the missing money,28
4776,71,Darya,0,8689,look for wolf tickets outside,31
4777,71,Darya,1,5505,ask friends for advice,24
4778,71,Darya,2,7549,go to another concert,19
4779,71,Darya,3,5716,forget about concert,27
4780,71,Darya,4,11834,try to buy another ticket,68
4781,71,Darya,5,5883,save up for next concert,26
4782,71,Heinz,0,4979,quit job,62
4783,71,Heinz,1,4109,get a better job,73
4784,71,Heinz,2,4279,ignore treatment,79
4785,71,Heinz,3,9276,pool money from family,73
4786,71,Heinz,4,3374,pool money from workers,80
4787,71,Heinz,5,3400,pool money from friends,72
4788,71,Brad,0,4287,kill animal,63
4789,71,Brad,1,6987,set a fire,74
4790,71,Brad,2,6614,shoot a signal flame,77
4791,71,Brad,3,2692,yell,68
4792,71,Brad,4,2415,scream,35
4793,71,Brad,5,4171,get some rest,65
4794,71,Eamon,0,11377,ignore car,66
4795,71,Eamon,1,4225,speed up,74
4796,71,Eamon,2,5280,lose control,69
4797,71,Eamon,3,2733,break laws,71
4798,71,Eamon,4,4003,take a shortcut,76
4799,71,Eamon,5,6301,slow down to let car oass,77
4800,71,Liz,0,4885,leave,65
4801,71,Liz,1,12311,borrow a tablet,68
4802,71,Liz,2,5105,borrow laptop,77
4803,71,Liz,3,3945,cancel membership,73
4804,71,Liz,4,5559,get another gym,33
4805,71,Liz,5,5534,use a mobile phone,79
4806,75,Eamon,0,266159,ignore it,32
4807,75,Eamon,1,8658,call his friend,15
4808,75,Eamon,2,5404,run into them,0
4809,75,Eamon,3,8252,follow him home,0
4810,75,Eamon,4,3789,go a different direction,100
4811,75,Eamon,5,15326,go home,100
4812,75,Eunice,0,8518,tell a friend,68
4813,75,Eunice,1,4029,throw sand at them,0
4814,75,Eunice,2,11469,leave the beach,49
4815,75,Eunice,3,7422,hide his belongings,29
4816,75,Eunice,4,5453,call beach security,100
4817,75,Eunice,5,6541,hit the teen,0
4818,75,Mary,0,8637,lie about the homework,0
4819,75,Mary,1,8445,write it on a blank sheet of paper,51
4820,75,Mary,2,6653,leave school,0
4821,75,Mary,3,3341,pretend to be sick,0
4822,75,Mary,4,3742,pretend to have cramps,0
4823,75,Mary,5,7884,tell them it will be done tomorrow,77
4824,75,Heinz,0,6957,beg on the side of the road,0
4825,75,Heinz,1,6685,refinance their house,50
4826,75,Heinz,2,7917,steal money from people,0
4827,75,Heinz,3,1965,rob a bank,0
4828,75,Heinz,4,13133,ask for pro bono treatment,82
4829,75,Heinz,5,7004,go to a different hospital,48
4830,75,Liz,0,11324,write an iou,0
4831,75,Liz,1,6045,leave and call the friend later,72
4832,75,Liz,2,4541,leave a note for the friend,66
4833,75,Liz,3,11325,drive to the friends house,0
4834,75,Liz,4,6222,run into the place ,0
4835,75,Liz,5,2030,hide,3
4836,75,Brad,0,6749,split up to find the path,23
4837,75,Brad,1,6269,make a signal fire,100
4838,75,Brad,2,8764,look through supplies for flares,100
4839,75,Brad,3,7054,look for phone reception,83
4840,75,Brad,4,2749,trust in god,100
4841,75,Brad,5,5229,panic,0
4842,75,Brian,0,9205,blame others,14
4843,75,Brian,1,6157,quit his job,58
4844,75,Brian,2,1310,run away,0
4845,75,Brian,3,10685,complain about others,39
4846,75,Brian,4,9373,demand that everyone help pay,56
4847,75,Brian,5,5038,fire someone,23
4848,75,Darya,0,10389,cry,74
4849,75,Darya,1,3325,call someone to bring it,100
4850,75,Darya,2,10095,pretend to be security ,0
4851,75,Darya,3,8973,go to eat instead,100
4852,75,Darya,4,5356,try to get a refund,64
4853,75,Darya,5,4510,scalp tickets,26
4854,75,Josh,0,4597,call a lyft,100
4855,75,Josh,1,2685,call an uber,100
4856,75,Josh,2,9853,try to fix his car,100
4857,75,Josh,3,9789,call the airport to change flight,100
4858,75,Josh,4,6029,call friends to hold flight,0
4859,75,Josh,5,2061,cry,100
4860,60,Josh,0,63819,reschedule his trip to a later flight time,84
4861,60,Josh,1,67964,just do nothing and wait for traffic police to find him,36
4862,60,Josh,2,35134,cry,21
4863,60,Josh,3,93718,call his vehicle insurance company to see what they might have to offer,60
4864,60,Josh,4,37813,call his travel insurance company to see if this situation qualifies for any kind of help,62
4865,60,Josh,5,79165,move his car to the shoulder of the road and call an uber,35
4866,60,Heinz,0,78256,call the drug mfg and see if they offer any help,67
4867,60,Heinz,1,61925,talk to his medical insurance to see if there is any way to get an exception or special approval for help,55
4868,60,Heinz,2,49638,move to another locality where this medication would be covered,40
4869,60,Heinz,3,39959,see if there are any online sources that carry this med and at what cost,62
4870,60,Heinz,4,47494,see if there are any online groups of other patients with similar circumstance and what they have found or if they have med to share,58
4871,60,Heinz,5,48293,consider obtaining med through black market or international sources,25
4872,60,Darya,0,59407,explain the situation to the theater manager and ask for help,66
4873,60,Darya,1,31774,ask one of their friends to bring the ticket to them,40
4874,60,Darya,2,40485,ask if their ticket can be used for a later showing ,61
4875,60,Darya,3,37078,give up,28
4876,60,Darya,4,10365,do nothing,28
4877,60,Darya,5,34774,sell the existing ticket to someone in line,62
4878,60,Eamon,0,99038,flash his lights on and off andor from hi to low beam repeatedly,62
4879,60,Eamon,1,177132,have a friend in another car stage a breakdown so the driver has to stop,29
4880,60,Eamon,2,18781,do nothing,46
4881,60,Eamon,3,21988,i cant come up with anything else,40
4882,60,Eamon,4,43335,i give up,32
4883,60,Eamon,5,25389,i give up,34
4884,60,Eunice,0,82294,ask a lifeguard for assistance,59
4885,60,Eunice,1,24381,leave the beach and go back to her room,39
4886,60,Eunice,2,22677,never come back to this beach,38
4887,60,Eunice,3,31717,talk to the property manager of the beach,47
4888,60,Eunice,4,32494,talk to people nearby to see if they know the situation,54
4889,60,Eunice,5,38782,go in for a swim after securing her own things in a locker,47
4890,60,Brian,0,55486,review the receipts to see what happened,65
4891,60,Brian,1,193647,have someone else help with recounting to make sure the problem is valid,64
4892,60,Brian,2,12014,recount the drawer to make sure there is not a counting error,58
4893,60,Brian,3,12646,go over the numbers again to make sure there is not a calculation error,55
4894,60,Brian,4,12982,discuss with coworkers as to what to do,44
4895,60,Brian,5,12221,review the receipts to see what happened,54
4896,60,Liz,0,68238,ask the manager to please help with the situation,54
4897,60,Liz,1,32959,ask a friend a the gym to help ,47
4898,60,Liz,2,43470,try to use her expired card and see if anyone notices,42
4899,60,Liz,3,45055,pay the manager to let her in this one time until she can figure out what to do,41
4900,60,Liz,4,36470,go back to work and get her phone,52
4901,60,Liz,5,19150,find a nearby phone to use,43
4902,60,Brad,0,80493,try to figure out where the nearest shelter is,54
4903,60,Brad,1,44237,try to figure out the point at which they became lost and backtrack,46
4904,60,Brad,2,34326,send up flares for rescue,59
4905,60,Brad,3,48548,plan with the group how best to help themselves,46
4906,60,Brad,4,43479,find local animal tracks to see if that could lead to shelter or water,55
4907,60,Brad,5,38823,consult any maps that anyone has on them to figure out a plan of action,48
4908,60,Mary,0,69486,hope the teacher forgets to ask for the assignment,32
4909,60,Mary,1,42580,call a taxi and run home to get her homework and be back even if late,40
4910,60,Mary,2,56294,ask the teacher for a time extension,60
4911,60,Mary,3,71566,cell phone email so that the teacher at least sees it is done,60
4912,60,Mary,4,68653,ask for an alternative assignment or extra credit to make up for this issue,54
4913,60,Mary,5,39791,talk to the principal or the dean of students and ask for their help,58
4914,10,Josh,0,59576,use app to get an uber ride,100
4915,10,Josh,1,37348,get an uber ride,100
4916,10,Josh,2,43456,go to a bar,23
4917,10,Josh,3,32414,wait for the police,45
4918,10,Josh,4,18491,sit there and cry,2
4919,10,Josh,5,31033,take some meds,9
4920,10,Liz,0,40783,go to a bar,38
4921,10,Liz,1,47336,run home,86
4922,10,Liz,2,16760,call for an uber or lyft,50
4923,10,Liz,3,32848,take her meds,19
4924,10,Liz,4,8207,go eat lunch,40
4925,10,Liz,5,91608,have strenuous sex with a stranger,77
4926,10,Brad,0,56441,share body heat with friend,89
4927,10,Brad,1,63445,make a pile of leaves and moss and cover yourself in it,95
4928,10,Brad,2,35414,make three large triangular shapes in a triangle,92
4929,10,Brad,3,61773,find a thick with vegetation area that block the wind,79
4930,10,Brad,4,93678,find a cliff face to block wind and reflect heat from fire,80
4931,10,Brad,5,36789,look for containers to hold and boil water,69
4932,10,Darya,0,1313635,promise him sex after the show,100
4933,10,Darya,1,30802,go party together at a bar,56
4934,10,Darya,2,23628,sit outside of the concert and listen from there,70
4935,10,Darya,3,28496,scalp the ticket and buy two cheaper seats,99
4936,10,Darya,4,29245,go home and watch tv,15
4937,10,Darya,5,35082,hang out with others outside the venue,51
